Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Banu,2023-04-10 00:55:04,00:36:00,,Transatlantik: Mini Dizi: Tarih Meleği (Bölüm 2),,Xiaomi aquaman Streaming Stick,00:36:06,Not latest view,TR (Turkey)
Banu,2023-04-10 00:08:21,00:46:39,,Transatlantik: Mini Dizi: Görünmeyen El İlkesi (Bölüm 1),,Xiaomi aquaman Streaming Stick,00:46:39,Not latest view,TR (Turkey)
Banu,2023-04-10 00:08:08,00:00:08,Autoplayed: user action: None; ,Mini Dizi (Kısa Video): Transatlantik,HOOK,Xiaomi aquaman Streaming Stick,00:00:08,Not latest view,TR (Turkey)
Banu,2023-04-10 00:07:54,00:00:10,Autoplayed: user action: None; ,The Blacklist: Season 1 - Upper Bound Clip 1,HOOK,Xiaomi aquaman Streaming Stick,00:00:10,00:00:10,TR (Turkey)
Banu,2023-04-10 00:07:37,00:00:04,Autoplayed: user action: None; ,1. Sezon (Kısa Video): The Night Agent,HOOK,Xiaomi aquaman Streaming Stick,00:00:05,Not latest view,TR (Turkey)
Banu,2023-04-09 11:33:36,00:01:30,Autoplayed: user action: None; ,Mini Dizi (Fragman): Transatlantik,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:30,00:01:30,TR (Turkey)
Banu,2023-04-09 10:26:00,01:07:34,Autoplayed: user action: User_Interaction; ,Aaahh Belinda,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:33:16,01:33:16,TR (Turkey)
Banu,2023-04-09 09:46:33,00:25:43,Autoplayed: user action: User_Interaction; ,Aaahh Belinda,,Xiaomi aquaman Streaming Stick,00:25:43,Not latest view,TR (Turkey)
Banu,2023-04-09 09:27:21,00:01:51,,Fragman: Aaahh Belinda,TRAILER,Xiaomi aquaman Streaming Stick,00:01:51,00:01:51,TR (Turkey)
Banu,2023-04-09 09:25:46,00:01:30,,Mini Dizi (Fragman): Transatlantik,TRAILER,Xiaomi aquaman Streaming Stick,00:01:30,Not latest view,TR (Turkey)
Banu,2023-04-09 09:23:43,00:02:00,,1. Sezon (Fragman): The Night Agent,TRAILER,Xiaomi aquaman Streaming Stick,00:02:00,Not latest view,TR (Turkey)
Banu,2023-04-09 08:33:32,00:50:08,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Reenkarnasyon (Bölüm 6),,Xiaomi aquaman Streaming Stick,00:50:58,Not latest view,TR (Turkey)
Banu,2023-04-09 07:37:20,00:55:59,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Ölüleri Görme (Bölüm 5),,Xiaomi aquaman Streaming Stick,00:51:24,00:51:24,TR (Turkey)
Banu,2023-04-09 06:45:08,00:50:58,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Reenkarnasyon (Bölüm 6),,Xiaomi aquaman Streaming Stick,00:50:58,Not latest view,TR (Turkey)
Banu,2023-04-09 02:30:53,00:00:04,Autoplayed: user action: None; ,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Reenkarnasyon (Bölüm 6),,Xiaomi aquaman Streaming Stick,00:00:54,Not latest view,TR (Turkey)
Banu,2023-04-09 01:40:16,00:50:34,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Ölüleri Görme (Bölüm 5),,Xiaomi aquaman Streaming Stick,00:51:25,Not latest view,TR (Turkey)
Banu,2023-04-09 00:54:00,00:46:13,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Ölülerden İşaretler (Bölüm 4),,Xiaomi aquaman Streaming Stick,00:47:03,00:47:03,TR (Turkey)
Banu,2023-04-09 00:00:23,00:53:26,Autoplayed: user action: User_Interaction; ,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Medyumlar: Kısım 2 (Bölüm 3),,Xiaomi aquaman Streaming Stick,00:48:22,00:48:22,TR (Turkey)
Banu,2023-04-08 23:04:54,00:55:26,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Medyumlar: Kısım 1 (Bölüm 2),,Xiaomi aquaman Streaming Stick,00:56:16,Not latest view,TR (Turkey)
Banu,2023-04-08 22:15:15,00:49:35,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Ölüme Yakın Deneyimler (Bölüm 1),,Xiaomi aquaman Streaming Stick,00:49:35,Not latest view,TR (Turkey)
Banu,2023-04-08 22:14:57,00:00:01,Autoplayed: user action: None; ,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Medyumlar: Kısım 2 (Bölüm 3),,Xiaomi aquaman Streaming Stick,00:11:36,Not latest view,TR (Turkey)
Banu,2023-04-08 17:30:53,00:00:20,,Biz Kimden Kaçıyorduk Anne?: Mini Dizi: 1. Bölüm (Bölüm 1),,Apple iPhone 11,00:12:52,00:12:52,TR (Turkey)
Banu,2023-04-08 17:29:08,00:00:45,Autoplayed: user action: None; ,Mini Dizi (Kısa Video): Biz Kimden Kaçıyorduk Anne?,HOOK,Apple iPhone 11,00:00:45,00:00:45,TR (Turkey)
Banu,2023-04-07 20:00:14,00:20:20,,"İnanılmaz Soygunlar: 1. Sezon: Para Dolu Uçak, Birinci Bölüm (Bölüm 3)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:20:24,00:20:24,TR (Turkey)
Banu,2023-04-07 19:58:16,00:00:04,Autoplayed: user action: None; ,Çok Uzak (Kısa Video): Çok Uzak,HOOK,Apple iPhone 11,00:00:04,00:00:04,TR (Turkey)
Banu,2023-04-07 19:13:40,00:46:33,,"İnanılmaz Soygunlar: 1. Sezon: Kusursuz Suç, İkinci Bölüm (Bölüm 2)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:46:37,00:46:37,TR (Turkey)
Banu,2023-04-07 18:34:28,00:39:09,,"İnanılmaz Soygunlar: 1. Sezon: Kusursuz Suç, Birinci Bölüm (Bölüm 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:39:09,00:39:09,TR (Turkey)
Banu,2023-04-07 18:34:15,00:00:08,Autoplayed: user action: None; ,1. Sezon (Kısa Video): İnanılmaz Soygunlar,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,TR (Turkey)
Banu,2023-04-07 18:33:58,00:00:05,Autoplayed: user action: None; ,To the Lake: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2023-04-07 18:33:44,00:00:06,Autoplayed: user action: None; ,Salvation: Season 2_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2023-04-07 18:33:24,00:00:09,Autoplayed: user action: None; ,1. Sezon (Kısa Video): Şimdilik Her Şey Yolunda,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,TR (Turkey)
Banu,2023-04-07 08:24:25,00:10:51,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Medyumlar: Kısım 2 (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:11:41,Not latest view,TR (Turkey)
Banu,2023-04-07 07:28:59,00:55:25,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Medyumlar: Kısım 1 (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:56:15,Not latest view,TR (Turkey)
Banu,2023-04-07 06:48:42,00:39:57,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Ölüme Yakın Deneyimler (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:49:33,Not latest view,TR (Turkey)
Banu,2023-04-07 06:48:02,00:00:10,Autoplayed: user action: None; ,Solgun Mavi Gözler (2. Kısa Video): Solgun Mavi Gözler,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,00:00:10,TR (Turkey)
Banu,2023-04-07 06:47:28,00:00:24,Autoplayed: user action: None; ,1. Sezon (Kısa Video): Ölüme Eş,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:24,00:00:24,TR (Turkey)
Banu,2023-04-07 06:47:07,00:00:08,Autoplayed: user action: None; ,Mini Dizi (Fragman): Obsession,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,TR (Turkey)
Banu,2023-04-07 00:20:32,00:29:55,Autoplayed: user action: User_Interaction; ,Dark: 1. Sezon: Sic Mundus Creatus Est (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:31:18,00:31:18,TR (Turkey)
Banu,2023-04-06 23:39:22,00:41:07,,Dark: 1. Sezon: Gerçekler (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:30,00:42:30,TR (Turkey)
Banu,2023-04-06 22:45:13,00:44:22,Autoplayed: user action: User_Interaction; ,Dark: 1. Sezon: Çifte Yaşamlar (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:28,00:44:28,TR (Turkey)
Banu,2023-04-06 21:52:39,00:42:27,Autoplayed: user action: User_Interaction; ,Dark: 1. Sezon: Geçmiş ve Günümüz (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:33,00:42:33,TR (Turkey)
Banu,2023-04-06 21:12:12,00:40:25,Autoplayed: user action: User_Interaction; ,Dark: 1. Sezon: Yalanlar (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:41:47,00:41:47,TR (Turkey)
Banu,2023-04-06 20:23:37,00:48:34,,Dark: 1. Sezon: Sırlar (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:48:34,00:48:34,TR (Turkey)
Banu,2023-04-06 20:22:44,00:00:39,Autoplayed: user action: User_Interaction; ,Dark: 1. Sezon: Geçmiş ve Günümüz (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:33,Not latest view,TR (Turkey)
Banu,2023-04-06 20:21:56,00:00:16,Autoplayed: user action: None; ,Inferno_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:16,00:00:16,TR (Turkey)
Banu,2023-04-06 20:21:47,00:00:05,Autoplayed: user action: None; ,1. Sezon (Kısa Video): Ada ve Maestro,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2023-04-06 20:21:14,00:00:19,Autoplayed: user action: None; ,Noah_hook_05_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:19,00:00:19,TR (Turkey)
Banu,2023-04-06 20:20:44,00:00:07,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip (P.I.): Life After Death with Tyler Henry,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,TR (Turkey)
Banu,2023-04-06 09:22:41,00:26:37,,Dark: 1. Sezon: Geçmiş ve Günümüz (Bölüm 3),,Xiaomi aquaman Streaming Stick,00:26:42,Not latest view,TR (Turkey)
Banu,2023-04-06 08:03:19,01:18:42,Autoplayed: user action: User_Interaction; ,Dark: 1. Sezon: Yalanlar (Bölüm 2),,Xiaomi aquaman Streaming Stick,00:41:47,Not latest view,TR (Turkey)
Banu,2023-04-06 07:14:41,00:48:34,,Dark: 1. Sezon: Sırlar (Bölüm 1),,Xiaomi aquaman Streaming Stick,00:48:34,Not latest view,TR (Turkey)
Banu,2023-04-06 03:32:19,00:00:04,Autoplayed: user action: None; ,Dark: 1. Sezon: Yol Ayrımı (Bölüm 7),,Xiaomi aquaman Streaming Stick,00:00:09,00:00:09,TR (Turkey)
Banu,2023-04-06 02:44:22,00:47:55,,Dark: 1. Sezon: Sic Mundus Creatus Est (Bölüm 6),,Xiaomi aquaman Streaming Stick,00:48:02,Not latest view,TR (Turkey)
Banu,2023-04-06 02:01:54,00:42:24,,Dark: 1. Sezon: Gerçekler (Bölüm 5),,Xiaomi aquaman Streaming Stick,00:42:31,Not latest view,TR (Turkey)
Banu,2023-04-06 01:13:12,00:43:12,Autoplayed: user action: User_Interaction; ,Dark: 1. Sezon: Çifte Yaşamlar (Bölüm 4),,Xiaomi aquaman Streaming Stick,00:44:32,Not latest view,TR (Turkey)
Banu,2023-04-06 00:30:42,00:42:28,,Dark: 1. Sezon: Geçmiş ve Günümüz (Bölüm 3),,Xiaomi aquaman Streaming Stick,00:42:33,Not latest view,TR (Turkey)
Banu,2023-04-06 00:30:28,00:38:14,Autoplayed: user action: User_Interaction; ,Arka Bahçe,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:38:14,00:38:14,TR (Turkey)
Banu,2023-04-06 00:28:11,00:00:33,,The Blacklist: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:33,00:00:33,TR (Turkey)
Banu,2023-04-06 00:26:25,00:01:43,,Mini Dizi (Fragman): War Sailor,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:43,00:01:43,TR (Turkey)
Banu,2023-04-06 00:24:23,00:02:00,,1. Sezon (Fragman): The Night Agent,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:00,Not latest view,TR (Turkey)
Banu,2023-04-05 23:48:57,00:41:42,,Dark: 1. Sezon: Yalanlar (Bölüm 2),,Xiaomi aquaman Streaming Stick,00:41:48,Not latest view,TR (Turkey)
Banu,2023-04-05 23:00:20,00:48:34,,Dark: 1. Sezon: Sırlar (Bölüm 1),,Xiaomi aquaman Streaming Stick,00:48:34,Not latest view,TR (Turkey)
Banu,2023-04-05 22:58:46,00:00:08,,Mini Dizi (Fragman): Dünyanın En Harika Ulusal Parkları,TRAILER,Xiaomi aquaman Streaming Stick,00:00:08,Not latest view,TR (Turkey)
Banu,2023-04-05 22:58:37,00:00:06,,Secrets of Great British Castles: Season 1_hook_primary_16x9,HOOK,Xiaomi aquaman Streaming Stick,00:00:06,Not latest view,TR (Turkey)
Banu,2023-04-05 22:58:20,00:00:12,,1. Sezon (Fragman): Uzaylıların Dünyaları,TRAILER,Xiaomi aquaman Streaming Stick,00:00:12,Not latest view,TR (Turkey)
Banu,2023-04-05 22:40:56,01:34:13,,Hızlı,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:34:13,01:34:13,TR (Turkey)
Banu,2023-04-05 22:40:47,00:00:04,Autoplayed: user action: None; ,Faster_hook_01_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,TR (Turkey)
Banu,2023-04-05 08:59:02,00:17:31,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Medyumlar: Kısım 1 (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:18:21,Not latest view,TR (Turkey)
Banu,2023-04-05 08:09:24,00:49:33,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Ölüme Yakın Deneyimler (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:49:33,Not latest view,TR (Turkey)
Banu,2023-04-05 07:48:02,00:20:54,,Ölümden Sonra Yaşam Var mı?: Mini Dizi: Medyumlar: Kısım 1 (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:20:54,Not latest view,TR (Turkey)
Banu,2023-04-05 07:47:42,00:00:06,Autoplayed: user action: None; ,1. Sezon (Tanıtım Fragmanı): İnanılmaz Soygunlar,TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,TR (Turkey)
Banu,2023-04-05 04:00:15,00:01:09,,1. Sezon (Fragman): Uzaylıların Dünyaları,TRAILER,Xiaomi aquaman Streaming Stick,00:01:09,Not latest view,TR (Turkey)
Banu,2023-04-05 03:59:38,00:00:32,,Secrets of Great British Castles: Season 1_hook_primary_16x9,HOOK,Xiaomi aquaman Streaming Stick,00:00:32,Not latest view,TR (Turkey)
Banu,2023-04-05 03:57:40,00:01:56,Autoplayed: user action: None; ,Mini Dizi (Fragman): Dünyanın En Harika Ulusal Parkları,TRAILER,Xiaomi aquaman Streaming Stick,00:01:56,Not latest view,TR (Turkey)
Banu,2023-04-05 03:15:21,00:42:17,,Çok Gizli UFO Projeleri: 1. Sezon: Beyaz Saray Önderliğinde Örtbas (Bölüm 2),,Xiaomi aquaman Streaming Stick,00:42:22,Not latest view,TR (Turkey)
Banu,2023-04-05 02:31:39,00:43:40,,Çok Gizli UFO Projeleri: 1. Sezon: Mavi Kitap Projesinin Bilinmeyenleri (Bölüm 1),,Xiaomi aquaman Streaming Stick,00:43:40,Not latest view,TR (Turkey)
Banu,2023-04-05 02:30:19,00:00:54,,1. Sezon (Fragman): Uzaylıların Dünyaları,TRAILER,Xiaomi aquaman Streaming Stick,00:00:54,Not latest view,TR (Turkey)
Banu,2023-04-05 00:14:08,00:00:33,,The Blacklist: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:33,Not latest view,TR (Turkey)
Banu,2023-04-05 00:12:04,00:02:00,,1. Sezon (Fragman): The Night Agent,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:00,Not latest view,TR (Turkey)
Banu,2023-04-05 00:10:20,00:01:43,Autoplayed: user action: None; ,Mini Dizi (Fragman): War Sailor,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:43,Not latest view,TR (Turkey)
Banu,2023-04-04 23:36:30,00:01:09,,1. Sezon (Fragman): Uzaylıların Dünyaları,TRAILER,Xiaomi aquaman Streaming Stick,00:01:09,Not latest view,TR (Turkey)
Banu,2023-04-04 23:35:55,00:00:32,,Secrets of Great British Castles: Season 1_hook_primary_16x9,HOOK,Xiaomi aquaman Streaming Stick,00:00:32,Not latest view,TR (Turkey)
Banu,2023-04-04 23:33:56,00:01:56,Autoplayed: user action: None; ,Mini Dizi (Fragman): Dünyanın En Harika Ulusal Parkları,TRAILER,Xiaomi aquaman Streaming Stick,00:01:56,Not latest view,TR (Turkey)
Banu,2023-04-04 22:52:06,00:41:48,,Çok Gizli UFO Projeleri: 1. Sezon: Ruwa'dan Çıkarılacak Dersler (Bölüm 6),,Xiaomi aquaman Streaming Stick,00:41:53,00:41:53,TR (Turkey)
Banu,2023-04-04 22:08:20,00:43:40,,Çok Gizli UFO Projeleri: 1. Sezon: Mavi Kitap Projesinin Bilinmeyenleri (Bölüm 1),,Xiaomi aquaman Streaming Stick,00:43:40,Not latest view,TR (Turkey)
Banu,2023-04-04 21:47:53,02:14:08,,Kill Boksoon,,Samsung CE 2019 Muse-M UHD TV Smart TV,02:13:40,02:13:40,TR (Turkey)
Banu,2023-04-04 07:22:13,00:49:05,,Gıda Suçları: 2. Sezon: Esrarlı Yiyecekler (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:49:05,00:49:05,TR (Turkey)
Banu,2023-04-04 07:21:11,00:00:08,Autoplayed: user action: None; ,Gıda Suçları: 1. Sezon (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,00:00:08,TR (Turkey)
Banu,2023-04-04 07:20:58,00:00:04,Autoplayed: user action: None; ,1. Sezon (Kısa Video): Kadim Uygarlıklar,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2023-04-04 07:18:12,00:00:49,Autoplayed: user action: None; ,Hitler's Circle of Evil: Season 1_hook_primary_16x9,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:49,00:00:49,TR (Turkey)
Banu,2023-04-04 07:18:04,00:00:04,Autoplayed: user action: None; ,3. Cilt (Kısa Video): Unsolved Mysteries,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,TR (Turkey)
Banu,2023-04-04 00:31:03,00:26:33,,Hitler's Circle of Evil: 1. Sezon: Kahramanlar ve Uyumsuzlar (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:26:33,00:26:33,TR (Turkey)
Banu,2023-04-04 00:30:33,00:00:28,Autoplayed: user action: None; ,Hitler's Circle of Evil: Season 1_hook_primary_16x9,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:28,Not latest view,TR (Turkey)
Banu,2023-04-04 00:30:20,00:00:07,Autoplayed: user action: None; ,PIECES OF HER: Season 1 - CLM 4,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,TR (Turkey)
Banu,2023-04-04 00:18:32,00:11:16,Autoplayed: user action: User_Interaction; ,Suç Çıkmazı,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:39:06,01:39:06,TR (Turkey)
Banu,2023-04-03 22:40:40,01:27:52,,Suç Çıkmazı,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:27:53,Not latest view,TR (Turkey)
Banu,2023-04-03 22:40:29,00:00:09,Autoplayed: user action: None; ,Felon_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,TR (Turkey)
Banu,2023-04-03 22:38:36,00:01:25,Autoplayed: user action: None; ,Lilyhammer: 3. Sezon (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:26,Not latest view,TR (Turkey)
Banu,2023-04-03 22:38:27,00:00:06,Autoplayed: user action: None; ,Stromboli (Kısa Video): Stromboli,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,TR (Turkey)
Banu,2023-04-03 22:38:11,00:00:12,Autoplayed: user action: None; ,Hitler's Circle of Evil: Season 1_hook_primary_16x9,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,TR (Turkey)
Banu,2023-04-03 22:37:43,00:00:05,Autoplayed: user action: None; ,3. Cilt (Kısa Video): Unsolved Mysteries,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Banu,2023-04-03 22:20:37,00:16:46,Autoplayed: user action: User_Interaction; ,Aşk Yemini,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:16:46,00:16:46,TR (Turkey)
Banu,2023-04-03 22:11:40,00:00:35,,The Vow_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:35,Not latest view,TR (Turkey)
Banu,2023-04-03 22:09:52,00:01:43,,Mini Dizi (Fragman): War Sailor,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:43,Not latest view,TR (Turkey)
Banu,2023-04-03 22:07:13,00:02:36,,Murder Mystery (Fragman),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:02:36,Not latest view,TR (Turkey)
Banu,2023-04-03 20:47:30,01:19:40,,Murder Mystery 2,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:19:40,Not latest view,TR (Turkey)
Banu,2023-04-03 20:47:18,00:00:09,Autoplayed: user action: None; ,Murder Mystery 2 (Kısa Video): Murder Mystery 2,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,TR (Turkey)
Banu,2023-04-03 20:47:00,00:00:11,Autoplayed: user action: None; ,1. Sezon (Fragman): Eğlenceli Tarih Dersleri,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,00:00:11,TR (Turkey)
Banu,2023-04-03 20:46:53,00:00:04,Autoplayed: user action: None; ,1. Sezon (Tanıtım Fragmanı): Cafcaflı Dubai,TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,TR (Turkey)
Banu,2023-04-03 20:46:34,00:00:14,Autoplayed: user action: None; ,3. Cilt (Kısa Video): Unsolved Mysteries,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:14,Not latest view,TR (Turkey)
Banu,2023-04-03 20:46:25,00:00:06,Autoplayed: user action: None; ,Mini Dizi (Kısa Video): Dönüm Noktası: 11 Eylül ve Terörle Mücadele,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,00:00:06,TR (Turkey)
Banu,2023-04-03 20:46:04,00:00:07,Autoplayed: user action: None; ,The Vow_hook_05_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,TR (Turkey)
Banu,2023-04-03 07:16:10,00:00:53,Autoplayed: user action: None; ,Kadim Uygarlıklar: 1. Sezon: Sirius Yükseliyor (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:58,Not latest view,TR (Turkey)
Banu,2023-04-03 06:44:29,00:31:40,,Kadim Uygarlıklar: 1. Sezon: Kargaşa Zamanı Hayatta Kalanlar (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:31:46,Not latest view,TR (Turkey)
Banu,2023-04-03 06:13:09,00:31:18,,Kadim Uygarlıklar: 1. Sezon: Bir Zamanlar Bir Sel Olmuş (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:31:18,Not latest view,TR (Turkey)
Banu,2023-04-03 06:12:58,00:00:01,Autoplayed: user action: None; ,Kadim Uygarlıklar: 1. Sezon: Sirius Yükseliyor (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:33,Not latest view,TR (Turkey)
Banu,2023-04-03 06:11:59,00:00:09,Autoplayed: user action: None; ,4. Sezon (Kısa Video): Manifest,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,00:00:09,TR (Turkey)
Banu,2023-04-03 00:26:00,01:29:53,Autoplayed: user action: User_Interaction; ,Dürüst Hırsız,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:29:10,01:29:10,TR (Turkey)
Banu,2023-04-03 00:25:42,00:00:06,Autoplayed: user action: None; ,3. Cilt (Kısa Video): Unsolved Mysteries,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,TR (Turkey)
Banu,2023-04-03 00:23:28,00:00:41,Autoplayed: user action: None; ,1. Sezon (Kısa Video): Çok Gizli UFO Projeleri,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:41,00:00:41,TR (Turkey)
Banu,2023-04-03 00:17:56,00:00:59,Autoplayed: user action: None; ,1. Sezon (2. Kısa Video): Öfkeli Dünya,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:59,Not latest view,TR (Turkey)
Banu,2023-04-03 00:15:42,00:01:27,Autoplayed: user action: None; ,Mini Dizi (Kısa Video): War Sailor,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:27,Not latest view,TR (Turkey)
Banu,2023-04-03 00:03:18,00:09:59,Autoplayed: user action: User_Interaction; ,Pornhub'ın Milyar Dolarlık Hikâyesi,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:09:59,00:09:59,TR (Turkey)
Banu,2023-04-03 00:02:17,00:00:04,Autoplayed: user action: None; ,1. Sezon (Kısa Video): I AM A STALKER,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,TR (Turkey)
Banu,2023-04-03 00:01:38,00:00:04,Autoplayed: user action: None; ,Fragman: Hayallerinden Vazgeçme: Şimon Peres'in Yaşamı ve Mirası,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,TR (Turkey)
Banu,2023-04-02 16:13:41,00:12:00,Autoplayed: user action: User_Interaction; ,3 Ton Para: Brezilya Merkez Bankası Soygunu: 1. Sezon: Lanetli Para (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:12:47,00:12:47,TR (Turkey)
Banu,2023-04-02 15:15:23,00:58:14,,3 Ton Para: Brezilya Merkez Bankası Soygunu: 1. Sezon: Av (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:58:14,00:58:14,TR (Turkey)
